date,amount_rm,description
2026-04-22,181.00,TRANSFER FR A/C CATELUX ENTERPRISE F26042247 Celsius Coffee Shah
2026-04-22,340.00,TRANSFER FR A/C JIJUS CAKES TO SHAR INV-0038 CELSIUS COFFEE PUTRA
2026-04-22,844.32,TRANSFER FR A/C AMMAR BIN SHAHRIN SGI26-00081124 Celsius Coffee Shah
2026-04-22,1200.45,TRANSFER FR A/C AMMAR BIN SHAHRIN INV-0113 Celsius Coffee Shah
2026-04-23,341.04,TRANSFER FR A/C PASTRY WORLD SDN. B SO2604/2625 CELSIUS COFFEE PUTRA
2026-04-23,990.00,TRANSFER FR A/C ELITE PAC SDN BHD INV-0128 CELSIUS COFFEE PUTRA
2026-04-23,446.30,TRANSFER FR A/C BEST MARKETING & DI IV 700016 CELSIUSCOFFEE C
2026-04-23,435.30,TRANSFER FR A/C BEST MARKETING & DI IV-794957 CELSIUSCOFFEE C
2026-04-23,431.20,TRANSFER FR A/C BEST MARKETING & DI IV-709634 CELSIUSCOFFEE C
2026-04-23,534.70,TRANSFER FR A/C BEST MARKETING & DI IV-709666 CELSIUSCOFFEE T
2026-04-23,395.80,TRANSFER FR A/C BEST MARKETING & DI IV-704955 CELSIUSCOFFEE T
2026-04-23,428.70,TRANSFER FR A/C BEST MARKETING & DI IV-697513 CELSIUSCOFFEE T
2026-04-23,2533.50,TRANSFER FR A/C COLLECTIVE PROJECT IV-01946 CelsiusCoffee C
2026-04-23,324.80,TRANSFER FR A/C PASTRY WORLD SDN. B SO2604/2623 CELSIUS COFFEE TAMAR
2026-04-23,675.68,TRANSFER FR A/C TMM RESOURCES 1-14355 CELSIUS COFFEE TAMAR
2026-04-23,440.00,TRANSFER FR A/C NYC TREATS RESOURCE 1193 CelsiusCoffee T
2026-04-23,189.30,TRANSFER FR A/C COLLECTIVE PROJECT IV-01975 CelsiusCoffee T
2026-04-23,19.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD PC-CC003-0010 Celsius Coffee Tamar
2026-04-23,1703.70,TRANSFER FR A/C COLLECTIVE PROJECT IV-01947 CelsiusCoffee T
2026-04-23,392.00,TRANSFER FR A/C NYC TREATS RESOURCE 1194 CelsiusCoffee C
2026-04-23,924.00,TRANSFER FR A/C NYC TREATS RESOURCE 1195 Celsius Coffee Putr
2026-04-23,281.50,TRANSFER FR A/C COLLECTIVE PROJECT IV-01974 CelsiusCoffee C
2026-04-23,1000.00,TRANSFER FR A/C ELITE PAC SDN BHD IV-00095 CELSIUS COFFEE PUTRA
2026-04-23,615.00,TRANSFER FR A/C PXL MARKETING SDN B 147824 CELSIUS COFFEE PUTRA
2026-04-23,920.00,TRANSFER FR A/C NYC TREATS RESOURCE 1196 Celsius Coffee Tamar
2026-04-23,654.24,TRANSFER FR A/C TMM RESOURCES 1-14354 CELSIUS COFFEE PUTRA
2026-04-24,421.30,TRANSFER FR A/C BEST MARKETING & DI IV-704421 CELSIUSCOFFEE SA
2026-04-24,188.50,TRANSFER FR A/C COLLECTIVE PROJECT IV-01976 CelsiusCoffee SA
2026-04-24,350.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4819 CELSIUS COFFEE PUTRA
2026-04-24,1090.90,TRANSFER FR A/C JG PACIFIC FOODS SD 26040743 CELSIUS COFFEE TAMAR
2026-04-24,320.00,TRANSFER FR A/C JS BREADSERIE ENTER SO-00546 Celsius Coffee Putra
2026-04-24,410.00,TRANSFER FR A/C PXL MARKETING SDN B 147825 CELSIUS COFFEE SHAH
2026-04-24,1056.60,TRANSFER FR A/C JG PACIFIC FOODS SD 26040742 CELSIUS COFFEE PUTRA
2026-04-24,360.00,TRANSFER FR A/C JS BREADSERIE ENTER INV-0032 CelsiusCoffee Shah
2026-04-24,1025.40,TRANSFER FR A/C JG PACIFIC FOODS SD JG PACIFIC CELSIUS COFFEE SHAH
2026-04-24,490.00,TRANSFER FR A/C 365EAT FOOD SDN BHD 365IN2604-0060 CELSIUS COFFEE SHAH
2026-04-24,1696.50,TRANSFER FR A/C COLLECTIVE PROJECT IV-01948 CelsiusCoffee SA
2026-04-24,490.00,TRANSFER FR A/C 365EAT FOOD SDN BHD 365IN2604-0062 CELSIUS COFFEE TAMA
2026-04-24,1060.50,TRANSFER FR A/C JG PACIFIC FOODS SD 26040745 CELSIUS COFFEE NILAI
2026-04-24,350.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4820 CELSIUS COFFEE TAMAR
2026-04-24,437.50,TRANSFER FR A/C BEST MARKETING & DI IV-7109963 CELSIUSCOFFEE SA
2026-04-24,341.04,TRANSFER FR A/C PASTRY WORLD SDN. B SO2604/2627 CELSIUS COFFEE SHAH
2026-04-24,490.00,TRANSFER FR A/C 365EAT FOOD SDN BHD 365IN2604-0061 CELSIUS COFFEE PUTR
2026-04-24,894.00,TRANSFER FR A/C NYC TREATS RESOURCE 1197 Celsius Coffee Shah
2026-04-24,255.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4818 CELSIUS COFFEE SHAH
2026-04-24,383.50,TRANSFER FR A/C BEST MARKETING & DI IV-697709 CELSIUSCOFFEE SA
2026-04-24,248.00,TRANSFER FR A/C JS BREADSERIE ENTER SO-00547 Celsius Coffee Shah
2026-04-24,187.00,TRANSFER FR A/C BEST MARKETING & DI IV-699766 CELSIUSCOFFEE SA
2026-04-27,32.40,TRANSFER FR A/C ARIFF IZHAM BIN ABD JRG12610416601 Celsius Coffee Putr
2026-04-27,147.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD CS-02112800 Celsius Coffee Tamar
2026-04-27,13.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 000VTS-PO40035 Celsius Coffee Tama
2026-04-27,17.80,TRANSFER FR A/C ARIFF IZHAM BIN ABD INV-0166 Celsius Coffee Tamar
2026-04-27,53.75,TRANSFER FR A/C ARIFF IZHAM BIN ABD 10150322060420 Celsius Coffee Shah
2026-04-27,52.90,TRANSFER FR A/C ARIFF IZHAM BIN ABD CH127074 Celsius Coffee Shah
2026-04-27,64.80,TRANSFER FR A/C ARIFF IZHAM BIN ABD 000VTS-P080059 Celsius Coffee Nila
2026-04-27,60.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD CS-0212623 Celsius Coffee Tamar
2026-04-27,10.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 12427 Celsius Coffee Putra
2026-04-27,22.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 34726242454970 Celsius Coffee Shah
2026-04-27,890.00,TRANSFER FR A/C EIGHTY EIGHT FAHREN I-10744 CELSIUS COFFEE PUTRA
2026-04-27,5.90,TRANSFER FR A/C ARIFF IZHAM BIN ABD G32114873 Celsius Coffee Putra
2026-04-27,10.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 12411 Celsius Coffee Putra
2026-04-27,109.20,TRANSFER FR A/C ARIFF IZHAM BIN ABD 260413NAN1HWCU Celsius Coffee Putr
2026-04-27,57.07,TRANSFER FR A/C ARIFF IZHAM BIN ABD 10150220260413 Celsius Coffee Shah
2026-04-27,19.20,TRANSFER FR A/C ARIFF IZHAM BIN ABD H0290102060418 Celsius Coffee Shah
2026-04-27,176.60,TRANSFER FR A/C ARIFF IZHAM BIN ABD GM-357 Celsius Coffee Nilai
2026-04-27,5.30,TRANSFER FR A/C ARIFF IZHAM BIN ABD 722093 Celsius Coffee Putra
2026-04-27,7.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 15-4-20 Celsius Coffee Tamar
2026-04-27,10.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 13999 Celsius Coffee Putra
2026-04-27,23.80,TRANSFER FR A/C ARIFF IZHAM BIN ABD JG12010156021 Celsius Coffee Putra
2026-04-27,890.00,TRANSFER FR A/C EIGHTY EIGHT FAHREN I-10743 CELSIUS COFFEE TAMAR
2026-04-27,58.05,TRANSFER FR A/C ARIFF IZHAM BIN ABD 260409C99E1YMV Celsius Coffee Putr
2026-04-27,126.04,TRANSFER FR A/C ARIFF IZHAM BIN ABD 260412KGRBGHR7 Celsius Coffee Putr
2026-04-27,3.90,TRANSFER FR A/C ARIFF IZHAM BIN ABD 01-724809 Celsius Coffee Putra
2026-04-27,24.30,TRANSFER FR A/C ARIFF IZHAM BIN ABD 628307 Celsius Coffee Tamar
2026-04-27,8.90,TRANSFER FR A/C ARIFF IZHAM BIN ABD INV-0162 Celsius Coffee Tamar
2026-04-27,48.60,TRANSFER FR A/C ARIFF IZHAM BIN ABD 43971 Celsius Coffee Nilai
2026-04-27,138.97,TRANSFER FR A/C ARIFF IZHAM BIN ABD 26040655PD0GN5 Celsius Coffee Putr
2026-04-27,45.20,TRANSFER FR A/C ARIFF IZHAM BIN ABD CS-0214995 Celsius Coffee Tamar
2026-04-27,43.22,TRANSFER FR A/C ARIFF IZHAM BIN ABD 260409C53PWTFU Celsius Coffee Putr
2026-04-27,1703.70,TRANSFER FR A/C COLLECTIVE PROJECT IV-01957 CelsiusCoffee T
2026-04-27,23.60,TRANSFER FR A/C ARIFF IZHAM BIN ABD 725896 Celsius Coffee Putra
2026-04-27,426.00,TRANSFER FR A/C ARYZTA FOOD SOLUTIO INV043384 CELSIUS COFFEE PUTRA
2026-04-27,23.89,TRANSFER FR A/C ARIFF IZHAM BIN ABD H029032060413O Celsius Coffee Shah
2026-04-27,7.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD INV-0178 Celsius Coffee Tamar
2026-04-27,26.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD ZD048482331136 Celsius Coffee Tama
2026-04-27,5.90,TRANSFER FR A/C ARIFF IZHAM BIN ABD INV-0174 Celsius Coffee Putra
2026-04-27,15.60,TRANSFER FR A/C ARIFF IZHAM BIN ABD 1100814725085 Celsius Coffee Putra
2026-04-27,21.80,TRANSFER FR A/C ARIFF IZHAM BIN ABD 34733157479488 Celsius Coffee Shah
2026-04-27,23.70,TRANSFER FR A/C ARIFF IZHAM BIN ABD 01-724872 Celsius Coffee Putra
2026-04-27,21.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD J0CT0010012601 Celsius Coffee Putr
2026-04-27,890.00,TRANSFER FR A/C EIGHTY EIGHT FAHREN I-10742 CELSIUS COFFEE SHAH
2026-04-27,7.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD INV-0145 Celsius Coffee Tamar
2026-04-27,31.60,TRANSFER FR A/C ARIFF IZHAM BIN ABD 725788 Celsius Coffee Putra
2026-04-27,66.80,TRANSFER FR A/C ARIFF IZHAM BIN ABD 626740 Celsius Coffee Tamar
2026-04-28,2533.50,TRANSFER FR A/C COLLECTIVE PROJECT IV-01956 CelsiusCoffee C
2026-04-28,10.25,TRANSFER FR A/C ARIFF IZHAM BIN ABD 0000VTS-P04003 Celsius Coffee Tama
2026-04-28,68.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 2604173N47VB9C Celsius Coffee Putr
2026-04-28,106.16,TRANSFER FR A/C ARIFF IZHAM BIN ABD 260420B6W772A7 Celsius Coffee Putr
2026-04-28,43.60,TRANSFER FR A/C ARIFF IZHAM BIN ABD 12320 Celsius Coffee Putra
2026-04-28,7.20,TRANSFER FR A/C ARIFF IZHAM BIN ABD 000VTS-P080005 Celsius Coffee Tama
2026-04-28,10.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 12477 Celsius Coffee Putra
2026-04-28,394.25,TRANSFER FR A/C DANKOFF SDN BHD IN600146089 CELSIUS COFFEE PUTRA
2026-04-28,675.68,TRANSFER FR A/C TMM RESOURCES 1-14410 CELSIUS COFFEE PUTRA
2026-04-28,122.84,TRANSFER FR A/C ARIFF IZHAM BIN ABD 260412KGRBGHR7 Celsius Coffee Putr
2026-04-28,230.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD PUC-1001824 Celsius Coffee Tamar
2026-04-28,89.24,TRANSFER FR A/C ARIFF IZHAM BIN ABD 2604173N6FDAGR Celsius Coffee Putr
2026-04-28,208.50,TRANSFER FR A/C ARIFF IZHAM BIN ABD SM003202049000 Celsius Coffee Putr
2026-04-28,185.70,TRANSFER FR A/C ARIFF IZHAM BIN ABD 2604173JR35QFP Celsius Coffee Putr
2026-04-28,90.96,TRANSFER FR A/C ARIFF IZHAM BIN ABD 260420AVJ3XNS4 Celsius Coffee Putr
2026-04-28,17.70,TRANSFER FR A/C ARIFF IZHAM BIN ABD JG0126011117G0 Celsius Coffee Putr
2026-04-28,17.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 124272 Celsius Coffee Tamar
2026-04-28,45.60,TRANSFER FR A/C ARIFF IZHAM BIN ABD 603214789 Celsius Coffee Putra
2026-04-28,5.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 727016 Celsius Coffee Putra
2026-04-28,79.13,TRANSFER FR A/C ARIFF IZHAM BIN ABD 2604161778XSTQ Celsius Coffee Putr
2026-04-28,97.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 260416177XYD3Q Celsius Coffee Tama
2026-04-28,15.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD INV-0192 Celsius Coffee Tamar
2026-04-28,48.60,TRANSFER FR A/C ARIFF IZHAM BIN ABD 000VIS-P110004 Celsius Coffee Tama
2026-04-29,11.70,TRANSFER FR A/C ARIFF IZHAM BIN ABD T4 R000357045 Celsius Coffee Tamar
2026-04-29,63.90,TRANSFER FR A/C ARIFF IZHAM BIN ABD INV-0196 Celsius Coffee Tamar
2026-04-29,29.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 26-200-029201 Celsius Coffee Tamar
2026-04-29,16.90,TRANSFER FR A/C ARIFF IZHAM BIN ABD QR88604284 Celsius Coffee Putra
2026-04-29,672.00,TRANSFER FR A/C MILK & MOKA MARKETI IVCT-00010632 Celsius Coffee Shah
2026-04-29,494.00,TRANSFER FR A/C DANKOFF SDN BHD IN600146087 CELSIUS COFFEE TAMAR
2026-04-29,79.50,TRANSFER FR A/C ARIFF IZHAM BIN ABD 248921293/102/ Celsius Coffee Putr
2026-04-29,13.20,TRANSFER FR A/C ARIFF IZHAM BIN ABD 34819805955533 Celsius Coffee Putr
2026-04-29,55.20,TRANSFER FR A/C ARIFF IZHAM BIN ABD CSS13-00017987 Celsius Coffee Shah
2026-04-29,10.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 12427a Celsius Coffee Putra
2026-04-29,13.70,TRANSFER FR A/C ARIFF IZHAM BIN ABD CSS13-00017628 Celsius Coffee Shah
2026-04-29,17.90,TRANSFER FR A/C ARIFF IZHAM BIN ABD 34813932978833 Celsius Coffee Shah
2026-04-29,8.77,TRANSFER FR A/C ARIFF IZHAM BIN ABD 2604198NHS3WES Celsius Coffee Nila
2026-04-29,20.90,TRANSFER FR A/C ARIFF IZHAM BIN ABD 9024286 Celsius Coffee Nilai
2026-04-29,42.45,TRANSFER FR A/C ARIFF IZHAM BIN ABD 611206997802 Celsius Coffee Shah
2026-04-29,17.70,TRANSFER FR A/C ARIFF IZHAM BIN ABD 729535 Celsius Coffee Putra
2026-04-29,11.80,TRANSFER FR A/C ARIFF IZHAM BIN ABD 60321148789 Celsius Coffee Putra
2026-04-29,24.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD 34821789765779 Celsius Coffee Putr
2026-04-29,93.10,TRANSFER FR A/C ARIFF IZHAM BIN ABD 260416175RASUK Celsius Coffee Shah
2026-04-29,8.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD INV-0237 Celsius Coffee Nilai
2026-04-29,49.90,TRANSFER FR A/C ARIFF IZHAM BIN ABD 260423HSSJDMTQ Celsius Coffee Shah
2026-04-29,13.60,TRANSFER FR A/C ARIFF IZHAM BIN ABD 13493026042202 Celsius Coffee Nila
2026-04-29,200.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4836 CELSIUS COFFEE SHAH
2026-04-29,42.91,TRANSFER FR A/C ARIFF IZHAM BIN ABD 2604198NEG60UP Celsius Coffee Nila
2026-04-29,25.55,TRANSFER FR A/C ARIFF IZHAM BIN ABD H0290320260422 Celsius Coffee Shah
2026-04-29,768.00,TRANSFER FR A/C KUALA LUMPUR FRIED 00646565 CELSIUS COFFEE PUTRA
2026-04-29,103.85,TRANSFER FR A/C ARIFF IZHAM BIN ABD SAS93520260424 Celsius Coffee Shah
2026-04-29,29.50,TRANSFER FR A/C ARIFF IZHAM BIN ABD J6SR2611615024 Celsius Coffee Shah
2026-04-29,347.70,TRANSFER FR A/C DANKOFF SDN BHD IN600146088 CELSIUS COFFEE SHAH
2026-04-29,188.40,TRANSFER FR A/C ARIFF IZHAM BIN ABD 260420B700VD9C Celsius Coffee Shah
2026-04-29,39.50,TRANSFER FR A/C ARIFF IZHAM BIN ABD CS-0216519 Celsius Coffee Tamar
2026-04-29,32.70,TRANSFER FR A/C ARIFF IZHAM BIN ABD 000VTS-P070002 Celsius Coffee Tama
2026-04-29,94.20,TRANSFER FR A/C ARIFF IZHAM BIN ABD 260420B6RJESQK Celsius Coffee Tama
2026-04-29,146.65,TRANSFER FR A/C ARIFF IZHAM BIN ABD SAS91120260426 Celsius Coffee Shah
2026-04-29,1696.50,TRANSFER FR A/C COLLECTIVE PROJECT IV-01955 CelsiusCoffee SA
2026-04-29,81.00,TRANSFER FR A/C ARIFF IZHAM BIN ABD J0626109210011 Celsius Coffee Putr
2026-05-01,189.30,TRANSFER FR A/C COLLECTIVE PROJECT IV-01988 CelsiusCoffee T
2026-05-01,281.50,TRANSFER FR A/C COLLECTIVE PROJECT IV-01989 CelsiusCoffee SA
2026-05-01,281.50,TRANSFER FR A/C COLLECTIVE PROJECT IV-01987 CelsiusCoffee C
2026-05-01,1757.85,TRANSFER FR A/C POKET CAPITAL SDN. Shared service CelsiusCoffee
2026-05-01,594.00,TRANSFER FR A/C JG PACIFIC FOODS SD 26041024 CELSIUS COFFEE SHAH
2026-05-01,364.00,TRANSFER FR A/C BLANCOZ SDN BHD 26-0399 CELSIUS COFFEE SHAH
2026-05-01,264.00,TRANSFER FR A/C BLANCOZ SDN BHD 26-0400 CELSIUS COFFEE TAMAR
2026-05-01,759.20,TRANSFER FR A/C JG PACIFIC FOODS SD 26041025 CELSIUS COFFEE PUTRA
2026-05-01,428.00,TRANSFER FR A/C BLANCOZ SDN BHD 26-0398 CELSIUS COFFEE PUTRA
2026-05-01,50.50,TRANSFER FR A/C COLLECTIVE PROJECT IV-01990 CelsiusCoffee N
2026-05-01,675.68,TRANSFER FR A/C TMM RESOURCES 1-14436 CELSIUS COFFEE TAMAR
2026-05-05,650.00,TRANSFER FR A/C PXL MARKETING SDN B 148273 Celsius Coffee Shah
2026-05-05,654.24,TRANSFER FR A/C TMM RESOURCES 1-14492 CELSIUS COFFEE TAMAR
2026-05-05,118.00,TRANSFER FR A/C UNIQUE PAPER SDN. B INU-26-19947 CELSIUS COFFEE SHAH
2026-05-05,815.00,TRANSFER FR A/C PXL MARKETING SDN B 148275 Celsius Coffee Putra
2026-05-05,360.00,TRANSFER FR A/C JIJUS CAKES TO SHAR IV4863 CELSIUS COFFEE TAMAR
2026-05-05,620.00,TRANSFER FR A/C 365EAT FOOD SDN BHD 365IN2604-0101 CELSIUS COFFEE SHAH
2026-05-05,774.50,TRANSFER FR A/C UNIQUE PAPER SDN. B INU-26-20994 CELSIUS COFFEE PUTRA
2026-05-05,390.00,TRANSFER FR A/C JG PACIFIC FOODS SD 26041150 CELSIUS COFFEE SHAH
2026-05-05,631.20,TRANSFER FR A/C RICH PRODUCTS (MALA RTPM-SO107958 Celsius Coffee Shah
